ICP_Score,ICP_Reasons,OrgNr,Name,Email,Phone,Is_AB,Reg_Year,Company_Age,Employees,Branch,Branch_Segment,SNI_Code,Omsattning_SEK,Omsattning_Year,Rorelseresultat_SEK,Arets_Resultat_SEK,Kortfristiga_Skulder_SEK,Langfristiga_Skulder_SEK,Lender_Keywords,Keyword_Line_1,Recent_Year_Value,Previous_Year_Value,Keyword_Line_2,Recent_Year_Value,Previous_Year_Value
9,"AB,revenue_core,employees_core,age_core,has_lender_debt",5590782578,B&V Catering AB,info@nians.se,,true,2016,10,2,Cateringverksamhet vid enskilda evenemang,other,,4058000,2024,448000,435000,195000,458000,Kreditinstitut,Övriga skulder till kreditinstitut,0,42177,Andra långfristiga skulder till kreditinstitut,042177,
9,"AB,revenue_core,employees_soft,age_core,branch_secondary,has_lender_debt",5590062880,AB Café Moodus,info@abcafe.se,+468183138,true,2015,11,5,Restaurangverksamhet,secondary,,3987000,2024,-682000,-772000,850000,176000,Kreditinstitut,Övriga skulder till kreditinstitut,0176000,,Övriga skulder till kreditinstitut,148000,0
9,"AB,revenue_core,employees_soft,age_core,branch_secondary,has_lender_debt",5568206980,Äppelbo Restaurang AB,restaurangen@appelbovardshus.se,+4628122105,true,2010,16,6,Restaurangverksamhet,secondary,,4585000,2024,-231000,-254000,398000,161000,Kreditinstitut,Övriga skulder till kreditinstitut,161200,215641,Övriga skulder till kreditinstitut,51636,51636
9,"AB,revenue_core,employees_core,age_core,has_lender_debt",5565934741,Vroom Göran berggren AB,,+463669789,true,2000,26,4,Drift av motorbanor,other,,4656000,2025,75000,153000,279000,22000,Kreditinstitut,Övriga skulder till kreditinstitut,622,,Övriga skulder till kreditinstitut,666,
9,"AB,revenue_core,employees_soft,age_core,branch_secondary,has_lender_debt",5569993537,Tårtan Södermalm AB,emmamarie.franzen@gmail.com,,true,2015,11,6,Restaurangverksamhet,secondary,,4545000,2024,123000,87000,758000,117000,Kreditinstitut,Övriga skulder till kreditinstitut,120000,120000,,,
9,"AB,revenue_core,employees_core,age_soft,branch_secondary,has_lender_debt",5569918518,Tapicante AB,tapicante@yahoo.com,,true,2017,9,2,Restaurangverksamhet,secondary,,4764000,2024,-721000,-762000,740000,267000,Kreditinstitut,Övriga skulder till kreditinstitut,172768,364600,,,
9,"AB,revenue_core,employees_core,age_core,has_lender_debt",5564560679,Skatauddens Lantgård Aktiebolag,erik_lantbruk@outlook.com,+46702092963,true,1992,34,3,Mjölkproduktion och uppfödning av nötkreatur av mjölkras,other,,4927000,2025,254000,113000,1324000,951000,Kreditinstitut,Övriga skulder till kreditinstitut,870750,1002250,Övriga skulder till kreditinstitut,121500,111500
9,"AB,revenue_core,employees_soft,age_core,branch_secondary,has_lender_debt",5568433386,Sjörrödskiosken Nya AB,,,true,2011,15,5,Restaurangverksamhet,secondary,,4760000,2025,7000,-14000,762000,375000,Kreditinstitut,Övriga skulder till kreditinstitut,375145,256660,Övriga skulder till kreditinstitut,146620,200390
9,"AB,revenue_core,employees_core,age_soft,branch_secondary,has_lender_debt",5591113310,Restaurang Ronny Issa AB,,+461363591,true,2017,9,3,Restaurangverksamhet,secondary,,4664000,2025,624000,489000,409000,18000,Kreditinstitut,Övriga skulder till kreditinstitut,17,,Övriga skulder till kreditinstitut,50,
9,"AB,revenue_core,employees_core,age_core,has_lender_debt",5590441183,RB Kockesset AB,info@kockesset.se,,true,2015,11,2,Cateringverksamhet vid enskilda evenemang,other,,4800000,2024,684000,29000,4366000,718000,Kreditinstitut,"Övriga skulder till kreditinstitut ,",7662,904252,Övriga skulder till kreditinstitut,1848,168756
9,"AB,revenue_core,employees_core,age_soft,branch_secondary,has_lender_debt",5591396329,Qiangs asiatisk resturang AB,xvqiang1987@gmail.com,,true,2017,9,3,Restaurangverksamhet,secondary,,4836000,2025,812000,657000,444000,94000,Kreditinstitut,Övriga skulder till kreditinstitut,54,,Övriga skulder till kreditinstitut,39,
9,"AB,revenue_core,employees_core,age_core,has_lender_debt",5568120140,Norje Boke Camping AB,niclas@norjebokecamping.com,+4645631026,true,2010,16,3,Campingplatsverksamhet,other,,4944000,2025,1082000,833000,811000,1888000,Kreditinstitut,Övriga skulder till kreditinstitut,388050,433450,Övriga skulder till kreditinstitut,45,
9,"AB,revenue_core,employees_soft,age_core,branch_secondary,has_lender_debt",5569687329,NIGVA Invest AB,gabriel_salci@hotmail.com,+468293336,true,2014,12,5,Restaurangverksamhet,secondary,,4758000,2025,159000,94000,365000,177000,Kreditinstitut,Övriga skulder till kreditinstitut,176765,203017,,,
9,"AB,revenue_core,employees_soft,age_core,branch_secondary,has_lender_debt",5569318024,Miabi 3 AB,istak.chowdhury@gmail.com,,true,2013,13,6,Restaurangverksamhet,secondary,,4548000,2025,728000,-1295000,1015000,722000,Kreditinstitut,Övriga skulder till kreditinstitut,,,,,
9,"AB,revenue_core,employees_core,age_soft,branch_secondary,has_lender_debt",5591281323,Mammas Cafe AB,info@jerkstrands.se,,true,2017,9,3,Restaurangverksamhet,secondary,,4642000,2024,-391000,-395000,1172000,76000,Kreditinstitut,Övriga skulder till kreditinstitut,76012,88664,,,
9,"AB,revenue_core,employees_soft,age_core,branch_secondary,has_lender_debt",5590096201,M & N Solaka AB,,,true,2015,11,5,Restaurangverksamhet,secondary,,4763000,2025,329000,222000,634000,65000,Kreditinstitut,Övriga skulder till kreditinstitut,64653,0,,,
9,"AB,revenue_core,employees_core,age_soft,branch_secondary,has_lender_debt",5591254627,LENBO AB,kontakt@lenbo.se,,true,2017,9,3,Restaurangverksamhet,secondary,,4567000,2024,97000,-5000,651000,,Kreditinstitut,Övriga skulder till kreditinstitut,244241,100000,,,
9,"AB,revenue_core,employees_core,age_soft,branch_secondary,has_lender_debt",5591014013,Kusin Restaurang AB,,,true,2017,9,4,Restaurangverksamhet,secondary,,4923000,2025,183000,77000,700000,269000,Kreditinstitut,Övriga skulder till kreditinstitut,222,,Övriga skulder till kreditinstitut,240000,150000
9,"AB,revenue_core,employees_core,age_soft,branch_secondary,has_lender_debt",5591457972,Kroppkärr Pizzeria AB,,,true,2018,8,2,Restaurangverksamhet,secondary,,4630000,2024,579000,400000,187000,1479000,Kreditinstitut,Övriga skulder till kreditinstitut,1154055,0,,,
9,"AB,revenue_core,employees_soft,age_core,branch_secondary,has_lender_debt",5568022627,Janit AB,,+4636150012,true,2010,16,5,Restaurangverksamhet,secondary,,4504000,2024,-30000,636000,357000,250000,Kreditinstitut,Övriga skulder till kreditinstitut,0250000,,,,
9,"AB,revenue_core,employees_core,age_core,has_lender_debt",5567092605,Hjortseryd Skogar AB,,+463580059,true,2006,20,4,Skogsförvaltning,other,,7299000,2025,-2765000,-1342000,85435000,,Kreditinstitut,Övriga skulder till kreditinstitut,00054,100000,,,
9,"AB,revenue_core,employees_core,age_core,has_lender_debt",5568850498,Hasselö Skärgårdsupplevelse AB,,+4649091130,true,2012,14,4,Vandrarhemsverksamhet,other,,4684000,2024,337000,282000,1487000,343000,Kreditinstitut,Övriga skulder till kreditinstitut,50,,,,
9,"AB,revenue_core,employees_core,age_core,has_lender_debt",5564258282,Hallands Stugcentral Aktiebolag,info@stugcentralen.se,+4635212118,true,1991,35,2,Stug- och rumsuthyrning,other,,4975000,2024,917000,499000,5001000,3526000,Kreditinstitut,Övriga skulder till kreditinstitut,3526207,3658020,Övriga skulder till kreditinstitut,120000,128860
9,"AB,revenue_core,employees_soft,age_core,branch_secondary,has_lender_debt",5566292420,Guro Holding AB,,+469026012,true,2002,24,5,Restaurangverksamhet,secondary,,4727000,2025,856000,812000,283000,1112000,Kreditinstitut,Övriga skulder till kreditinstitut,1112400,,,,
9,"AB,revenue_core,employees_soft,age_core,branch_secondary,has_lender_debt",5569191447,Grill Taverna DPS AB,info@grilltaverna.se,,true,2013,13,5,Restaurangverksamhet,secondary,,4988000,2025,518000,359000,769000,179000,Kreditinstitut,Övriga skulder till kreditinstitut,0,36363,Övriga skulder till kreditinstitut,88331,120455
9,"AB,revenue_core,employees_core,age_core,has_lender_debt",5569989352,Golfparken Sverige AB,info@golfparken.se,,true,2014,12,3,Drift av golfbanor,other,,4786000,2024,586000,27000,52000,3339000,Kreditinstitut,Övriga skulder till kreditinstitut,1790603,2187247,,,
9,"AB,revenue_core,employees_core,age_soft,branch_secondary,has_lender_debt",5591612998,Edik Sub AB,,+46850087475,true,2018,8,3,Restaurangverksamhet,secondary,,4394000,2025,412000,325000,636000,,Kreditinstitut,Övriga skulder till kreditinstitut,072527,,,,
9,"AB,revenue_core,employees_core,age_soft,branch_secondary,has_lender_debt",5591770077,Eat Meat Helsingborg AB,,+46760666639,true,2018,8,4,Restaurangverksamhet,secondary,,4561000,2025,-143000,-160000,876000,50000,Kreditinstitut,Övriga skulder till kreditinstitut,12641,0,,,
9,"AB,revenue_core,employees_core,age_soft,branch_secondary,has_lender_debt",5591249858,Bergelsson AB,mickan84j@gmail.com,,true,2017,9,3,Restaurangverksamhet,secondary,,4595000,2024,32000,12000,295000,470000,Kreditinstitut,Övriga skulder till kreditinstitut,,,,,
9,"AB,revenue_core,employees_core,age_core,has_lender_debt",5569485898,Aktiebolaget Centralbryggeriet i Linköping,torbjorn@centralbryggeriet.se,,true,2013,13,2,Framställning av öl,other,,4877000,2024,-441000,80000,1978000,1875000,Kreditinstitut,Övriga skulder till kreditinstitut,1875000,2475000,Övriga skulder till kreditinstitut,300000,0
9,"AB,revenue_core,employees_core,age_core,has_lender_debt",5566946926,Admore AB,,,true,2005,21,4,Datakonsultverksamhet,other,,4927000,2025,59000,34000,722000,,Kreditinstitut,För skulder till kreditinstitut,,,,,
9,"AB,revenue_core,employees_soft,age_core,branch_secondary,has_lender_debt",5569457210,Abrahams Pizzeria i Lidköping AB,,+4651027015,true,2013,13,5,Restaurangverksamhet,secondary,,4632000,2024,-82000,-109000,356000,350000,Kreditinstitut,Övriga skulder till kreditinstitut,035,0000,Övriga skulder till kreditinstitut,015,0000
9,"AB,revenue_core,employees_soft,age_core,branch_secondary,has_lender_debt",5569821993,AB Pho & Bun,info@phobun.se,,true,2014,12,7,Restaurangverksamhet,secondary,,4859000,2024,-551000,-543000,876000,309000,Kreditinstitut,Övriga skulder till kreditinstitut,392200,0,,,
9,"AB,revenue_core,employees_core,age_core,has_lender_debt",5567457543,A-Camping Spilhammar Aktiebolag,ekonomi@spilhammarscamping.com,,true,2007,19,3,Campingplatsverksamhet,other,,4669000,2025,287000,113000,1690000,1174000,Kreditinstitut,Övriga skulder till kreditinstitut,1173734,2184526,Övriga skulder till kreditinstitut,768896,0
9,"AB,revenue_core,employees_soft,age_core,branch_secondary,has_lender_debt",5569079568,Valentino Pizzeria & restaurang i asarum AB,saljaf@hotmail.com,+46454320063,true,2012,14,6,Restaurangverksamhet,secondary,,5487000,2024,609000,482000,289000,35000,Kreditinstitut,Övriga skulder till kreditinstitut,0,35000,,,
9,"AB,revenue_core,employees_soft,age_core,branch_secondary,has_lender_debt",5566889993,TdV Restaurang AB,info@trattoriadavinci.se,+4613121121,true,2005,21,5,Restaurangverksamhet,secondary,,5428000,2025,179000,135000,592000,13000,Kreditinstitut,Övriga skulder till kreditinstitut,0,13314,Övriga skulder till kreditinstitut,13314,80004
9,"AB,revenue_core,employees_soft,age_core,branch_secondary,has_lender_debt",5567925416,Tabbouli Skånegatan AB,,,true,2009,17,5,Restaurangverksamhet,secondary,,5060000,2025,-1171000,-1194000,1663000,5328000,Kreditinstitut,Övriga skulder till kreditinstitut,,,,,
9,"AB,revenue_core,employees_soft,age_core,branch_secondary,has_lender_debt",5561966630,Restaurant Bloom AB,info@bloominthepark.se,+464079363,true,1978,48,6,Restaurangverksamhet,secondary,,5419000,2025,-864000,-784000,1965000,472000,Kreditinstitut,Övriga skulder till kreditinstitut,186611,188804,,,
9,"AB,revenue_core,employees_core,age_soft,branch_secondary,has_lender_debt",5591634943,Restaurang Skarholmen AB,,+4618324330,true,2018,8,3,Restaurangverksamhet,secondary,,5035000,2024,-231000,-258000,1693000,33000,Kreditinstitut,Övriga skulder till kreditinstitut,44430,127772,,,
9,"AB,revenue_core,employees_core,age_core,has_lender_debt",5590475595,Prima Catering Stockholm AB,info@primacatering.se,,true,2016,10,3,Cateringverksamhet vid enskilda evenemang,other,,4964000,2025,695000,478000,592000,478000,Kreditinstitut,Övriga skulder till kreditinstitut,547,,Övriga skulder till kreditinstitut,123589,666205
9,"AB,revenue_core,employees_soft,age_core,branch_secondary,has_lender_debt",5565365789,Pizzeria Rimin Aktiebolag,,,true,1996,30,6,Restaurangverksamhet,secondary,,5257000,2025,-665000,-663000,321000,221000,Kreditinstitut,Långfristiga skulder till kreditinstitut,00,,,,
9,"AB,revenue_core,employees_soft,age_core,branch_secondary,has_lender_debt",5568954456,PJM Holding AB,info@ullangershotell.se,+4661310900,true,2012,14,8,Hotellverksamhet med restaurangrörelse,secondary,,5118000,2024,33000,16000,1172000,346000,Kreditinstitut,Övriga skulder till kreditinstitut,0,8344,,,
9,"AB,revenue_core,employees_soft,age_core,branch_secondary,has_lender_debt",5562846922,Nordanågårdens Värdshus Aktiebolag,info@nordanagarden.se,+4691053350,true,1986,40,6,Restaurangverksamhet,secondary,,5275000,2024,295000,79000,1264000,18000,Kreditinstitut,Övriga skulder till kreditinstitut,18178,127270,Övriga skulder till kreditinstitut,109092,109092
9,"AB,revenue_core,employees_soft,age_core,branch_secondary,has_lender_debt",5569725731,Nha Trang Restaurang i Stockholm AB,annie_vu24@yahoo.com,+46812057120,true,2014,12,8,Restaurangverksamhet,secondary,,5161000,2024,79000,264000,780000,-91000,Kreditinstitut,Övriga skulder till kreditinstitut,-91320,-5136,,,
9,"AB,revenue_core,employees_core,age_core,branch_core",5568631658,Monica Hedberg Invest AB,,+46498210473,true,2011,15,4,"Förvaltning av och handel med värdepapper, för en begränsad och sluten krets av ",core,,5168000,2024,-1090000,547000,2156000,755000,,,,,,,
9,"AB,revenue_core,employees_soft,age_core,branch_secondary,has_lender_debt",5568813538,M.H.S Thamer AB,mohammed_thamer@live.se,+4615059960,true,2012,14,7,Restaurangverksamhet,secondary,,5069000,2025,-354000,-264000,808000,44000,Kreditinstitut,Övriga skulder till kreditinstitut,44389,,Övriga skulder till kreditinstitut,87685,100000
9,"AB,revenue_core,employees_soft,age_core,branch_secondary,has_lender_debt",5569577736,Konditor Trulsson AB,,+4651020444,true,2014,12,5,Restaurangverksamhet,secondary,,5429000,2024,-151000,-26000,442000,270000,Kreditinstitut,Övriga skulder till kreditinstitut,270000,300000,,,
9,"AB,revenue_core,employees_core,age_soft,branch_secondary,has_lender_debt",5591531685,Kebab i Jakobsberg AB,david@kebabdudes.com,,true,2018,8,3,Restaurangverksamhet,secondary,,5213000,2024,-458000,-707000,1579000,1168000,Kreditinstitut,Övriga skulder till kreditinstitut,210702,0,,,
9,"AB,revenue_core,employees_soft,age_core,branch_secondary,has_lender_debt",5569560500,Katja & Habib AB,idris-husein@hotmail.com,+4641327111,true,2013,13,7,Restaurangverksamhet,secondary,,5236000,2023,-500000,-499000,1482000,32000,Kreditinstitut,Övriga skulder till kreditinstitut,033419,,,,
9,"AB,revenue_core,employees_soft,age_core,branch_secondary,has_lender_debt",5590792643,Inpasto AB,info@fredos.se,,true,2016,10,5,Restaurangverksamhet,secondary,,5286000,2025,394000,275000,1245000,153000,Kreditinstitut,Övriga skulder till kreditinstitut,152635,462635,Övriga skulder till kreditinstitut,240000,620000
9,"AB,revenue_core,employees_core,age_core,has_lender_debt",5565493359,Hamra Konferens och Vildmarkscenter AB,info@hamravild.com,+4665735086,true,1997,29,2,Drift av konferensanläggningar med boende,other,,5228000,2025,675000,374000,653000,1040000,Kreditinstitut,Övriga skulder till kreditinstitut,1040266,700043,,,
9,"AB,revenue_core,employees_soft,age_core,branch_secondary,has_lender_debt",5565817318,Habib & Silvia Fatrous AB,info@sibylla.se,,true,2000,26,5,Restaurangverksamhet,secondary,,5299000,2025,784000,494000,746000,680000,Kreditinstitut,Övriga skulder till kreditinstitut,680000,920000,Övriga skulder till kreditinstitut,240000,240000
9,"AB,revenue_core,employees_core,age_soft,branch_secondary,has_lender_debt",5590794342,GRANVIK EVENT AB,info@granvik.se,,true,2018,8,2,Hotellverksamhet med restaurangrörelse,secondary,,5393000,2025,1055000,828000,818000,21000,Kreditinstitut,Övriga skulder till kreditinstitut,,,Övriga skulder till kreditinstitut,27,
9,"AB,revenue_core,employees_soft,age_core,branch_secondary,has_lender_debt",5569398869,Fåtöljens Bakficka AB,mariatorget@lionbar.se,+46840909900,true,2013,13,7,Restaurangverksamhet,secondary,,5358000,2025,-144000,-183000,3036000,1056000,Kreditinstitut,Övriga skulder till kreditinstitut,,,,,
9,"AB,revenue_core,employees_core,age_soft,branch_secondary,has_lender_debt",5591518443,Djupvik 53 AB,,,true,2018,8,4,Restaurangverksamhet,secondary,,5174000,2024,96000,-7000,1729000,654000,Kreditinstitut,Övriga skulder till kreditinstitut,472194,0,,,
9,"AB,revenue_core,employees_core,age_soft,branch_secondary,has_lender_debt",5591157267,Demir i Uppsala AB,,,true,2017,9,4,Restaurangverksamhet,secondary,,5138000,2025,916000,439000,830000,199000,Kreditinstitut,Övriga skulder till kreditinstitut,199208,0,Övriga skulder till kreditinstitut,301196,0
9,"AB,revenue_core,employees_soft,age_core,branch_secondary,has_lender_debt",5566881313,Chram i Åhus AB,,+4644289670,true,2005,21,5,Restaurangverksamhet,secondary,,5063000,2025,1000,1000,610000,635000,Kreditinstitut,Övriga skulder till kreditinstitut,554459,583537,Övriga skulder till kreditinstitut,24924,22847
9,"AB,revenue_core,employees_soft,age_core,branch_secondary,has_lender_debt",5590040605,Bueno Taco AB,kontakt@buenotaco.se,+46708920300,true,2015,11,6,Restaurangverksamhet,secondary,,5323000,2024,107000,52000,719000,139000,Kreditinstitut,Övriga skulder till kreditinstitut,352432,239631,Övriga skulder till kreditinstitut,17,
9,"AB,revenue_core,employees_core,age_soft,branch_secondary,has_lender_debt",5591309561,Ahin Gatukök AB,erdo_zaxo@hotmail.com,,true,2017,9,3,Restaurangverksamhet,secondary,,5308000,2024,348000,269000,507000,75000,Kreditinstitut,Övriga skulder till kreditinstitut,74933,0,Övriga skulder till kreditinstitut,11940,0
9,"AB,revenue_core,employees_soft,age_core,branch_secondary,has_lender_debt",5569978363,ASL Catering AB,kontakt@pauscatering.se,,true,2015,11,6,Restaurangverksamhet,secondary,,5323000,2025,-3000,1000,398000,115000,Kreditinstitut,Övriga skulder till kreditinstitut,50200,107800,,,
9,"AB,revenue_core,employees_soft,age_core,branch_secondary,has_lender_debt",5566108618,ARKELLY and the partners AB,restaurangpublic@live.se,,true,2001,25,5,Restaurangverksamhet,secondary,,5292000,2024,59000,35000,909000,63000,Kreditinstitut,Övriga skulder till kreditinstitut,62903,120967,Övriga skulder till kreditinstitut,58065,58065
9,"AB,revenue_core,employees_core,age_core,has_lender_debt",5590576731,1127 Elva Tjugosju AB,info@1127.se,+4652531490,true,2016,10,4,Campingplatsverksamhet,other,,5400000,2024,893000,539000,1552000,1364000,Kreditinstitut,Övriga skulder till kreditinstitut,,1502177,Övriga skulder till kreditinstitut,0,
9,"AB,revenue_core,employees_soft,age_core,branch_secondary,has_lender_debt",5566740667,Wongaim Thaifood AB,thaihouse28@hotmail.com,+4611133166,true,2005,21,5,Restaurangverksamhet,secondary,,5911000,2025,162000,129000,540000,41000,Kreditinstitut,Övriga skulder till kreditinstitut,41,,Övriga skulder till kreditinstitut,25,
9,"AB,revenue_core,employees_soft,age_core,branch_secondary,has_lender_debt",5590426952,Systrarna Frö AB,hej@systrarnafro.se,,true,2015,11,5,Restaurangverksamhet,secondary,,5794000,2024,244000,184000,708000,194000,Kreditinstitut,Övriga skulder till kreditinstitut,408345,,Övriga skulder till kreditinstitut,48,
9,"AB,revenue_core,employees_soft,age_core,branch_secondary,has_lender_debt",5568728033,Swedish Farmhouse AB,josefin@farmhousesweden.se,,true,2011,15,5,Restaurangverksamhet,secondary,,5654000,2024,159000,58000,704000,1092000,Kreditinstitut,Övriga skulder till kreditinstitut,,1258500,Övriga skulder till kreditinstitut,6500,174000
9,"AB,revenue_core,employees_core,age_soft,branch_secondary,has_lender_debt",5591249692,Stenstorps Pizzeria AB,,+46500458023,true,2017,9,4,Restaurangverksamhet,secondary,,5622000,2024,130000,115000,268000,224000,Kreditinstitut,Övriga skulder till kreditinstitut,224219,255276,,,
9,"AB,revenue_core,employees_soft,age_core,branch_secondary,has_lender_debt",5566094222,Smart Ships AB,mariella.abrahamsson@gmail.com,+4634692580,true,2001,25,9,Restaurangverksamhet,secondary,,6169000,2024,-593000,-664000,3676000,878000,Kreditinstitut,Övriga skulder till kreditinstitut,492694,492694,,,
9,"AB,revenue_core,employees_soft,age_core,branch_secondary,has_lender_debt",5590066550,ST PUB AB,sina@iberico.nu,,true,2015,11,6,Restaurangverksamhet,secondary,,5852000,2025,503000,447000,1110000,311000,Kreditinstitut,Övriga skulder till kreditinstitut,311120,289357,Övriga skulder till kreditinstitut,233328,206969
9,"AB,revenue_core,employees_core,age_soft,branch_secondary,has_lender_debt",5591294979,SB Kvalité AB,adamalkafri0008@gmail.com,,true,2017,9,3,Restaurangverksamhet,secondary,,5749000,2024,476000,265000,237000,12000,Kreditinstitut,Övriga skulder till kreditinstitut,8007,150667,,,
9,"AB,revenue_core,employees_soft,age_core,branch_secondary,has_lender_debt",5590200449,RoBeOlé AB,bengan@robeole.se,+4637283630,true,2015,11,6,Restaurangverksamhet,secondary,,5748000,2025,-145000,-152000,519000,110000,Kreditinstitut,Övriga skulder till kreditinstitut,110000,0,Övriga skulder till kreditinstitut,30000,0
9,"AB,revenue_core,employees_core,age_soft,branch_secondary,has_lender_debt",5591813877,P O K E by Lalit i Helsingborg AB,liljerudlalit@gmail.com,,true,2018,8,3,Restaurangverksamhet,secondary,,5982000,2024,882000,709000,605000,276000,Kreditinstitut,Övriga skulder till kreditinstitut,174974,283316,,,
9,"AB,revenue_core,employees_core,age_soft,branch_secondary,has_lender_debt",5591404057,Orangehippoo AB,kontakt@hippoo.se,+46729274966,true,2017,9,4,Restaurangverksamhet,secondary,,5794000,2024,-502000,-521000,2073000,-15000,Kreditinstitut,Övriga skulder till kreditinstitut,9524,146898,,,
9,"AB,revenue_core,employees_soft,age_core,branch_secondary,has_lender_debt",5569812786,Melodi Lavinson AB,,+4637026474,true,2014,12,5,Restaurangverksamhet,secondary,,5752000,2024,-74000,-207000,585000,24000,Kreditinstitut,Övriga skulder till kreditinstitut,24000,120000,Övriga skulder till kreditinstitut,96,00096000
9,"AB,revenue_core,employees_core,age_soft,branch_secondary,has_lender_debt",5591349781,Malki Group AB,george.malki@email.com,+4686052170,true,2017,9,4,Restaurangverksamhet,secondary,,5600000,2024,-299000,-315000,618000,262000,Kreditinstitut,Övriga skulder till kreditinstitut,48160,82143,,,
9,"AB,revenue_core,employees_soft,age_core,branch_secondary,has_lender_debt",5590652797,MWM Restaurang AB,,,true,2016,10,8,Restaurangverksamhet,secondary,,5559000,2024,218000,167000,2869000,504000,Kreditinstitut,Övriga skulder till kreditinstitut,304396,138517,,,
9,"AB,revenue_core,employees_soft,age_core,branch_secondary,has_lender_debt",5566621776,LAS KV AB,hozanonline@gmail.com,+4652529999,true,2004,22,5,Restaurangverksamhet,secondary,,5690000,2025,-93000,-94000,711000,23000,Kreditinstitut,Övriga skulder till kreditinstitut,0,21450,,,
9,"AB,revenue_core,employees_soft,age_core,branch_secondary,has_lender_debt",5568086242,Kerim Restauranger i Lidköping AB,josef.hannoun@gmail.com,+4651061155,true,2010,16,7,Restaurangverksamhet,secondary,,5880000,2024,-677000,-678000,714000,140000,Kreditinstitut,Övriga skulder till kreditinstitut,29421,141681,Övriga skulder till kreditinstitut,112,
9,"AB,revenue_core,employees_soft,age_core,branch_secondary,has_lender_debt",5590885777,Jamaji AB,info@malmofalafel.com,,true,2016,10,6,Restaurangverksamhet,secondary,,5928000,2024,-82000,-166000,3316000,,Kreditinstitut,Övriga skulder till kreditinstitut,234669,148168,,,
9,"AB,revenue_core,employees_soft,age_core,branch_secondary,has_lender_debt",5590678487,JM Wendert AB,nordstan@zocalo.se,+46735154151,true,2016,10,5,Restaurangverksamhet,secondary,,5811000,2024,-535000,-642000,1342000,229000,Kreditinstitut,Övriga skulder till kreditinstitut,546474,783784,Övriga skulder till kreditinstitut,192876,326220
9,"AB,revenue_core,employees_core,age_soft,branch_secondary,has_lender_debt",5591591176,Flying lunchbox Sweden AB,,,true,2018,8,4,Restaurangverksamhet,secondary,,5544000,2024,-799000,-839000,2159000,280000,Kreditinstitut,Övriga skulder till kreditinstitut,440000,760000,Övriga skulder till kreditinstitut,160000,0
9,"AB,revenue_core,employees_soft,age_core,branch_secondary,has_lender_debt",5568180201,Festvåning & Catering i Särö AB,info@sarogarden.nu,+4631935420,true,2010,16,6,Restaurangverksamhet,secondary,,5871000,2025,5000,-326000,646000,376000,Kreditinstitut,Övriga skulder till kreditinstitut,6414,180795,Övriga skulder till kreditinstitut,0,000360000
9,"AB,revenue_core,employees_core,age_core,has_lender_debt",5568739998,Event4Sweden i Motala AB,,,true,2011,15,2,Cateringverksamhet vid enskilda evenemang,other,,6233000,2025,979000,660000,854000,67000,Kreditinstitut,Övriga skulder till kreditinstitut,66660,0,Övriga skulder till kreditinstitut,200004,138882
9,"AB,revenue_core,employees_soft,age_core,branch_secondary,has_lender_debt",5566900105,Edmans Gastro AB,danne@edmansgastro.se,,true,2005,21,6,Restaurangverksamhet,secondary,,5784000,2025,175000,-2000,420000,618000,Kreditinstitut,Övriga skulder till kreditinstitut,8688,271691,,,
9,"AB,revenue_core,employees_soft,age_core,branch_secondary,has_lender_debt",5569373383,Daengs Wok AB,,+4635158747,true,2013,13,5,Restaurangverksamhet,secondary,,5626000,2024,841000,510000,370000,75000,Kreditinstitut,Övriga skulder till kreditinstitut,-25,0,,,
9,"AB,revenue_core,employees_soft,age_core,branch_secondary,has_lender_debt",5569427866,Bullens Café Sverige AB,andre_bitar@hotmail.com,+4686125612,true,2013,13,5,Restaurangverksamhet,secondary,,5961000,2024,91000,-7000,1044000,753000,Kreditinstitut,Övriga skulder till kreditinstitut,075,3141,Övriga skulder till kreditinstitut,517679,0
9,"AB,revenue_core,employees_soft,age_core,branch_secondary,has_lender_debt",5569367930,Bozlak Group AB,,+4626257204,true,2013,13,5,Restaurangverksamhet,secondary,,5750000,2025,544000,374000,739000,1306000,Kreditinstitut,Övriga skulder till kreditinstitut,1233318,1366654,Övriga skulder till kreditinstitut,133336,133336
9,"AB,revenue_core,employees_soft,age_core,branch_secondary,has_lender_debt",5568392095,Borås restaurang AB,borasmasala@gmail.com,+4633141600,true,2011,15,8,Restaurangverksamhet,secondary,,5769000,2025,-58000,-54000,847000,219000,Kreditinstitut,Övriga skulder till kreditinstitut,8582,0,Övriga skulder till kreditinstitut,54564,0
9,"AB,revenue_core,employees_core,age_core,branch_core",5569030223,Biverksamheten Lilla Frö AB,per-ake@biverksamheten.com,,true,2013,13,2,Konsultverksamhet avseende företags organisation,core,,5660000,2025,2446000,2026000,849000,,,,,,,,
9,"AB,revenue_core,employees_soft,age_core,branch_secondary,has_lender_debt",5590781604,Barcraft Svea AB,peterostromberg@icloud.com,+46812166000,true,2016,10,5,Restaurangverksamhet,secondary,,5502000,2024,-1502000,-1577000,2032000,1371000,Svea,,,,,,
9,"AB,revenue_core,employees_soft,age_core,branch_secondary,has_lender_debt",5569181844,Asiba AB,daninositalia@outlook.com,,true,2013,13,8,Restaurangverksamhet,secondary,,5986000,2024,1295000,1049000,781000,4000,Kreditinstitut,Övriga skulder till kreditinstitut,05000,,,,
