orgnr,company_name,legal_name,sni_branch_keyword,current_industry,industries,post_place,zip_code,address,verksamhetsbeskrivning,registration_date,status,email_from_allabolag,homepage_from_allabolag,target_url,allabolag_url
556557-5999,Molekyl Shipping AB,Molekyl Shipping AB,46649,,"46649; 77210",SALTSJÖBADEN,13333,HAMNMAGASINET SKOGSÖVÄGEN 8,"Bolaget skall bedriva förvärv, förvaltning och försäljning av båtar och fartyg, drivande av charter- och uthyrningsverksamhet av båtar och fartyg, konsult- och värderingstjänster av båtar och fartyg samt därmed förenlig verksamhet.",1998-07-06,active,,,,
556536-6316,Guldvagnens Livs AB,Guldvagnens Livs AB,47112,,47112,STENUNGSUND,44443,UPPEGÅRDSVÄGEN 2,Bolaget har till föremål för sin verksamhet att bedriva detaljhandelsrörelse med dagligvaror inom ICA-verksamheten i Sverige och annan därmed förenlig verksamhet.,1996-11-27,active,,,,
556550-6788,Swimmingpool och Spa Kalmarsund AB,Swimmingpool och Spa Kalmarsund AB,46831,,46831,NYBRO,38234,Postmakaregatan 2,"Bolaget ska bedriva försäljning av swimmingpool, spa och fritidsprodukter samt därmed förenlig verksamhet.",1997-12-19,active,,,,
556553-1299,Dellner Bubenzer Aktiebolag,Dellner Bubenzer Aktiebolag,46141,,46141,BORLÄNGE,78170,GJUTARGATAN 48,"Bolaget skall bedriva tillverkning och försäljning av transmissionskomponenter, äga och förvalta fast och lös egendom, köpa, sälja samt förvalta aktier och andra värdepapper. Tillika äger bolaget rätt att för dotterbolag och närbesläktade företag ingå borgensåtaganden samt till dessa lämna lån och bedriva därmed förenlig verksamhet.",1998-02-26,active,,,,
556539-4425,Petrologic AB,Petrologic AB,46810,,46810,LIDINGÖ,18161,LERBOVÄGEN 5,"Bolaget skall bedriva försäljning av tekniska konsulttjänster inom området smörjrelaterat förebyggande underhåll och därmed förenlig verksamhet. Bedriva försäljning av smörjoljor, främst kyl- och värmepumpskompressoljor och oljeanalyser sam därmed förenlig verksamhet. Genom konsulttjänster förmedla affärer inom kemi-, läkemedels- och livsmedelsindustrin och därmed förenlig verksamhet. Bedriva ledarskapsutveckling, i vissa fall med häst som redskap och därmed förenlig verksamhet. Bedriva informations-. PR-och marknadsföringstjänster och därmed förenlig verksamhet. Bedriva värdepappershandel och därmed förenlig verksamhet. Bedriva vinprovar- och chokladprovarkurser och därmed förenlig verksamhet.",1997-02-28,active,,,,
556558-9594,Yimyame Consulting AB,Yimyame Consulting AB,47711,,47711,GUSTAVSBERG,13452,STIG LINDBERGS GATA 19 B,"Aktiebolaget ska bedriva konsultverksamhet inom ledning, kommunikation, PR, affärsutveckling, affärsplanering, utbildning, äga och förvalta fast och lös egendom samt därmed förenlig verksamhet.",1998-08-24,active,,,,
556553-1083,Brev & Kort Rolf Lek Aktiebolag,Brev & Kort Rolf Lek Aktiebolag,47699,,47699,HUDDINGE,14147,PARADISTORGET 12  2 TR,"Bolaget skall bedriva handel med frimärken, brev, vykort och konsulttjänster inom frimärksbranschen samt därmed idka förenlig verksamhet.",1998-02-24,active,,,,
556550-8495,Garpenberg Holding AB,Garpenberg Holding AB,46150,,46150,TÄLLBERG,79370,HEDGATTU 22,"Bolaget skall bedriva fastighetsförvaltning samt därmed förenlig verksamhet. Bolaget ska även bedriva försäljning av inredning, möbler och prydnadsföremål samt därmed förenlig verksamhet. Bolaget skall även bedriva import och export av möbler. Bolaget skall även bedriva hotell, konferens, restaurang samt kaféverksamhet. Bolaget skall äga, föda upp och hyra ut hästar samt därmed förenlig verksamhet.",1998-01-09,active,,,,
556314-3071,Mercur Agent Aktiebolag,Mercur Agent Aktiebolag,46499,,46499,LINKÖPING,58006,BOX 6003,Bolaget skall bedriva importagentur för presentartiklar och leksaker samt därmed förenlig verksamhet. Bolaget skall även driva handel med värdepapper och övriga finansiella instrument.,1988-01-07,active,,,,
556506-9332,Tuna Zoo AB,Tuna Zoo AB,46649,,46649,SKULTUNA,72631,DOSVÄGEN 6,"Aktiebolaget ska bedriva handel med sällskapsdjur, foder och tillbehör inom husdjursbranschen samt därmed förenlig verksamhet.",1995-03-02,active,,,,
556494-9328,Seyffarth Manufacturing Integrated Computer Software AB,Seyffarth Manufacturing Integrated Computer Software AB,46501,,"46501; 62100",STOCKHOLM,11267,PRIMUSGATAN 84  2TR,"Föremålet för bolagets verksamhet är försäljning av dataprogramvara för verkstadsindustrin, utbildning, programering och därmed förenlig verksamhet.",1994-10-25,active,,,,
556525-1591,Eskil Optik AB,Eskil Optik AB,47742,,47742,ESKILSTUNA,63217,KUNGSGATAN 34,"Bolaget skall bedriva detaljhandel inom optik, äga och förvalta och idka handel med fastigheter och värdepapper och därmed förenlig verksamhet.",1995-07-31,active,,,,
556529-5960,Dressmann AB,Dressmann AB,47711,,47711,SOLNA,16904,BOX 4012,Bolaget skall driva handelsrörelse inom konfektion jämte annan därmed förenlig verksamhet.,1996-02-13,active,,,,
556524-2350,Mora Bokhandel AB,Mora Bokhandel AB,47611,,"47611; 47622",MORA,79230,KYRKOGATAN 3,"Bolaget skall bedriva bokhandel, pappershandel samt därmed förenlig verksamhet.",1995-07-28,active,,,,
556545-7032,Ninex AB,Ninex AB,46460,,46460,SALTSJÖ-BOO,13246,STOCKSTIGEN 13,"Aktiebolagets verksamhet ska vara att direkt eller indirekt, äga aktier i verksamheter vilka tillverkar produkter och komponenter inom affärsområdet Medicinsk teknik samt därmed förenlig verksamhet.",1997-09-02,active,,,,
556548-8995,Secrona AB,Secrona AB,46501,,46501,MÄRSTA,19555,ORIONGATAN 103,Bolagets verksamhet är numera att bedriva handel med kontorsvaror och därmed förenlig verksamhet.,1997-11-25,active,,,,
556530-2972,Scandinavian Watch Company AB,Scandinavian Watch Company AB,46480,,46480,STOCKHOLM,11867,RINGVÄGEN 50,Bolaget skall bedriva handel och tillverkning av ur samt därmed förenlig verksamhet.,1996-03-05,active,,,,
556544-4543,Pile Food AB,Pile Food AB,46170,,46170,TRELLEBORG,23132,SADELVÄGEN 20,"Bolaget skall bedriva försäljning av livsmedel samt idka därmed förenlig verksamhet, fastighetsförvaltning samt äga och förvalta fast och lös egendom.",1997-08-01,active,,,,
556539-7766,Sko Dig i Örebro AB,Sko Dig i Örebro AB,47721,,47721,ÖREBRO,70374,BOGLUNDSGATAN 2  BOX 1903,Bolaget skall bedriva försäljning av skor samt skomakeri och därmed förenlig verksamhet.,1997-03-06,active,,,,
556529-9160,AQUA Construction i Piteå AB,AQUA Construction i Piteå AB,46842,,46842,PITEÅ,94150,EDGATAN 15,"Föremålet för bolagets verksamhet är att bedriva produktions- varuinriktad partihandel med trädgårdsprodukter, handel med fordon och därmed förenlig verksamhet.",1996-02-21,active,,,,
556552-9699,Marita Olssons Hälsobutik i Olofström AB,Marita Olssons Hälsobutik i Olofström AB,47271,,47271,OLOFSTRÖM,29337,VILBOKSVÄGEN 13 B,"Bolaget skall bedriva försäljning av hälsokost, presentartiklar, hudvårdsprodukter, kosmetika och därmed förenlig verksamhet.",1998-02-20,active,,,,
556528-5102,InterNature Tool AB,InterNature Tool AB,46620,,"46620; 77390",NORRTÄLJE,76161,ARHOLMAGATAN 11 B LGH 1003,Bolaget skall bedriva handel med maskiner och verktyg samt uthyrning av maskiner och inventarier huvudsakligen inom mekaniska verkstadsbranschen och därmed förenlig verksamhet.,1996-01-26,active,,,,
556530-1677,Industriverktyg IDG-Tools AB,Industriverktyg IDG-Tools AB,46649,,46649,ROSERSBERG,19572,TALLBACKSGATAN 13 B,"Bolaget skall bedriva import, export samt försäljning av hand- verktyg, tryckluftsdrivna och eldrivna handmaskiner samt därmed förenlig verksamhet.",1996-03-05,active,,,,
556545-4211,RFC System AB,RFC System AB,46501,,46501,SALTSJÖ-DUVNÄS,13150,REGINAVÄGEN 25,Bolaget skall driva import och handel med bränsleutrustning för fordon ävensom idka därmed förenlig verksamhet.,1997-08-25,active,,,,
556512-2834,Firma Varma Golv i Solna Aktiebolag,Firma Varma Golv i Solna Aktiebolag,46842,,46842,SUNDBYBERG,17232,FÅGELSÅNGEN 3,Bolaget skall idka grossiströrelse inom VVS-branschen huvud- sakligen avseende handel med golvvärmeprodukter ävensom idka därmed förenlig verksamhet.,1995-04-13,active,,,,
556493-1227,Skogslinden AB,Skogslinden AB,47611,,"47611; 47622",SANDVIKEN,81192,KANALVÄGEN 3,"Bolaget skall bedriva bok- och pappershandel, idka kontors- och ADB-administration, bedriva skogs- och jordbruk, äga och förvalta fastigheter, handel med värdepapper samt därmed förenlig verksamhet.",1994-09-13,active,,,,
556516-6484,B.K.L Inredningar AB,B.K.L Inredningar AB,46471,,46471,VIKEN,26361,PRÄSTAVÄGEN 683 G,Bolaget skall bedriva inredning i privat- och offentlig miljö samt därmed förenlig verksamhet.,1995-07-10,active,,,,
556500-4396,Urdmark & Co Aktiebolag,Urdmark & Co Aktiebolag,47633,,47633,SOLLENTUNA,19133,FÖRENINGSVÄGEN 4,"Bolaget skall ha till föremål för sin verksamhet att, bedriva skeppshandelsrörelse såsom försäljning av livsmedel, tobak, parfym, alkoholhaltiga drycker samt härmed jämförlig verksamhet.",1994-11-29,active,,,,
556514-7807,ATW Konsult & Agentur AB,ATW Konsult & Agentur AB,46160,,"46160; 46420",YSTAD,27134,KLOSTERGATAN 13,"Bolaget skall bedriva konsultverksamhet inom ekonomi, administration, mode och klädtillverkning ävensom idka därmed förenlig verksamhet. Arrangera event. Bedriva grossist och detaljhandel samt import, tillverkning, marknadsföring och agenturverksamhet av kläder, skor, accessoarer, smycken, inredningsartiklar och kosmetik, hudvård. Bolaget skall äga och förvalta fastigheter.",1995-06-15,active,,,,
556520-1919,Professional Television Scandinavia Aktiebolag,Professional Television Scandinavia Aktiebolag,46432,,"46432; 46501",ÅKERSBERGA,18440,RALLARVÄGEN 41,"Bolaget ska bedriva handel, projektering, konsult- och utbildningsverksamhet med proffesionella broadcastsystem samt idka därmed förenlig verksamhet.",1995-08-01,active,,,,
556511-0599,Swedish Wine Cellar AB,Swedish Wine Cellar AB,46170,,46170,LIDKÖPING,53102,BOX 2031,Bolagets verksamhet är att bedriva import och försäljning av vin och vinprodukter och äga och förvalta fastigheter samt handel med värdepapper och valutor samt därmed förenlig verksamhet.,1995-04-03,active,,,,
556525-9677,Lucci AB,Lucci AB,47711,,"47711; 47510",STOCKHOLM,11458,KOMMENDÖRSGATAN 44,"Bolaget skall bedriva försäljning av inredningsprodukter (innefattande import och export, utföra ritningar, projekterig och konsultationer inom bostadssektorn. Därutöver skall bolaget bedriva handel med värdepapper samt idka därmed förenlig verksamhet.",1995-09-20,active,,,,
556531-5537,Trampolinspecialisten i Stockholm AB,Trampolinspecialisten i Stockholm AB,46491,,46491,DANDERYD,18212,BOX 121,"Föremål för bolagets verksamhet skall vara: - Import, försäljning och uthyrning av trampoliner och andra sport- och fritidsartiklar. - Import och försäljning av hälsoartiklar, hälsoprodukter med tillhörande information samt konsultation och behandling inom friskvård, kinesiologi och magnetfältshälsa. -Import och försäljning av maskeradkläder för barn. -Innehav och förvaltning av fastigheter. -Innehav och förvaltning av värdepapper.",1996-05-29,active,,,,
556524-2822,LDP LACKDEPÅN DESIGN & PROCESSTEKNIK AB,LDP LACKDEPÅN DESIGN & PROCESSTEKNIK AB,46831,,46831,ANDERSTORP,33432,STANSGATAN 1,"Bolaget ska bedriva försäljning av rostskyddsfärger, lackerings- utrustningar och utbildning inom tung rostskyddsmålning samt bedriva därmed förenlig verksamhet.",1995-07-28,active,,,,
556539-5455,Monocottura AB,Monocottura AB,47521,,47521,ÖDÅKRA,25475,LINDAREGATAN 1,Bolaget ska bedriva import och försäljning av keramiska produkter samt äga och förvalta fast och lös egendom samt bedriva därmed förenlig verksmahet.,1997-02-21,active,,,,
556545-1324,S-E Fredriksson Rörinstallationer Aktiebolag,S-E Fredriksson Rörinstallationer Aktiebolag,46842,,46842,LUND,22353,HOSPITALSGATAN 3 B,Bolaget skall bedriva installationsrörelse och försäljning inom rörledningsbranschen samt därmed förenlig verksamhet.,1997-09-02,active,,,,
556314-9532,Printer Consult Gruppen i Malmö Aktiebolag,Printer Consult Gruppen i Malmö Aktiebolag,46190,,46190,MALMÖ,21774,ADOLF FREDRIKSGATAN 10,Bolaget skall bedriva försäljning av grafiska produkter ävensom idka därmed förenlig verksamhet.,1987-12-23,active,,,,
556317-4373,S-N Jouren Aktiebolag,S-N Jouren Aktiebolag,47112,,47112,ESKILSTUNA,63362,HAGNESTAHILLSVÄGEN 38,Bolaget skall bedriva handel med dagligvaror samt travverksamhet och därmed förenlig verksamhet.,1988-01-25,active,,,,
556548-0331,GSL Gustafsson's Sport & Leisure Konfektion AB,GSL Gustafsson's Sport & Leisure Konfektion AB,46420,,"46420; 47711; 68203",MÖLNDAL,43135,FLÖJELBERGSGATAN 18,Bolaget ska bedriva verksamhet inom sport- och fritidskonfektion med tillbehör samt förvaltning av värdepapper jämte därmed förenlig verksamhet.,1997-11-07,active,,,,
556522-1859,Sannelius Mathus AB,Sannelius Mathus AB,47112,,47112,BANKERYD,56431,SJÖÅKRAVÄGEN 10,Bolaget har till föremål för sin verksamhet att bedriva detalj- handelsrörelse med dagligvaror inom ICA-verksamheten i Sverige och annan därmed förenlig verksamhet.,1995-07-20,active,,,,
556560-9889,Autocenter Bilförsäljning CZ Aktiebolag,Autocenter Bilförsäljning CZ Aktiebolag,47811,,"47811; 95311",JÖNKÖPING,55302,BULTVÄGEN 1,Bolaget skall bedriva bilhandel och bilverkstad samt därmed förenlig verksamhet.,1998-10-08,active,,,,
556553-9102,Mix Frukt i Stockholm AB,Mix Frukt i Stockholm AB,46310,,46310,ÅRSTA,12044,IMPORTÖRVÄGEN 5  1 TR,Bolaget skall bedriva handel med frukt och grönt samt därmed förenlig verksamhet.,1998-03-13,active,,,,
556555-3715,Multicomponent Norden AB,Multicomponent Norden AB,46502,,"46502; 71123",MÖLNDAL,43137,BERGFOTSGATAN 6,Bolaget skall bedriva handel med elektronikkomponenter till industrikunder samt konsultationer och förmedling inom samma område samt förvaltning av värdepapper och fast egendom samt därmed förenlig verksamhet.,1998-05-07,active,,,,
556558-5949,Kumla Traktorservice AB,Kumla Traktorservice AB,46610,,46610,KARLSTAD,65111,BOX 517,"Föremål för bolagets verksamhet är att bedriva handel med och reparationer av lantbruksmaskiner, handel med värdepapper, samt därmed förenlig verksamhet.",1998-09-19,active,,,,
556555-4937,Långedrag Modern Art AB,Långedrag Modern Art AB,47692,,47692,VÄSTRA FRÖLUNDA,42676,SEXTANTGATAN 8,"Bolaget skall bedriva galleriverksamhet av modern konst samt äga och förvalta fast och lös egendom såsom andelar, aktier och värdepapper samt att bedriva därmed förenlig verksamhet.",1998-05-05,active,,,,
556506-9647,Smögens Båttillbehör Aktiebolag,Smögens Båttillbehör Aktiebolag,47633,,47633,VÄJERN,45643,STENSHOLMSGATAN 2,Föremålet för bolagets verksamhet är försäljning av båtartiklar och skidor och därmed förenlig verksamhet.,1995-02-08,active,,,,
556493-1409,Märsta Optik Aktiebolag,Märsta Optik Aktiebolag,47742,,47742,MÄRSTA,19502,BOX 2012,Bolaget skall bedriva optikerverksamhet samt därmed förenlig verksamhet.,1994-09-14,active,,,,
556509-7689,Bosign Aktiebolag,Bosign Aktiebolag,46440,,"46440; 46499",STOCKHOLM,11453,GREVGATAN 19,"Bolaget skall bedriva marknadsförings- och marknadsundersökningar, reklam, musikproduktion, import / export av bilar, biltillbehör, båtar, läkemedel, dagligvaror, sportartiklar, kläder, värdepappersförvaltning, hushållsartiklar, möbler, presentartiklar, köks- och badrumstillbehör, geografiska kartor, säkerhetsutrustning i marin och alpin miljö och därmed förenlig verksamhet.",1995-03-21,active,,,,
556498-6155,Golvvärmebutiken Sverige AB,Golvvärmebutiken Sverige AB,46831,,46831,HALMSTAD,30250,SVARVAREGATAN 16,Bolaget skall bedriva utveckling och försäljning av golvvärmesystem samt därmed förenlig verksamhet.,1994-11-15,active,,,,
556504-5183,Textil & Miljö i Umeå AB,Textil & Miljö i Umeå AB,47532,,47532,UMEÅ,90321,STORGATAN 28 D,"Bolaget har som föremål för sin verksamhet att bedriva försäljning av textilier och inredning för kontor och offentlig miljö, äga och förvalta fastigheter samt bedriva därmed förenlig verksamhet.",1995-01-18,active,,,,
556525-1112,PCJM Detaljhandel AB,PCJM Detaljhandel AB,47112,,47112,VENDELSÖ,13670,SKEPPARVÄGEN 38,Bolaget skall bedriva livsmedelshandel och därmed förenlig verksamhet.,1995-07-31,active,,,,
556549-7012,Svenska Elitskon AB,Svenska Elitskon AB,46841,,46841,UMEÅ,90581,STÖCKE 768,"Bolaget skall bedriva tillverkning, försäljning och utveckling av ergonomiska hästprodukter och därmed förenlig verksamhet.",1998-02-13,active,,,,
556558-6327,Autowash i Ljungby AB,Autowash i Ljungby AB,46720,,"46720; 68202; 46850",LJUNGBY,34134,FRÄSAREGATAN 11,"Aktiebolaget skall bedriva handel med bilar, bilkemiska produk- ter, bilverkstadsutrustning samt äga och förvalta industrifastig- heter och ävensom idka därmed förenlig verksamhet.",1998-08-12,active,,,,
556550-5889,Heraeus Medical AB,Heraeus Medical AB,46460,,46460,STOCKHOLM,11120,VASAGATAN 28  7TR,"Bolaget ska bedriva tillverkning och försäljning av medicinska produkter, tillhandahålla medicinska tjänster samt bedriva därmed förenlig verksamhet.",1997-12-30,active,,,,
556552-9392,Zetes AB,Zetes AB,46501,,46501,MALMÖ,21124,FLINTRÄNNEGATAN 21,"Bolaget skall bedriva försäljning av produkter och system för streckkods- och informationshantering, samt annan därmed förenlig verksamhet.",1998-03-03,active,,,,
556553-6595,Thomas Lindblad Produktion Aktiebolag,Thomas Lindblad Produktion Aktiebolag,47811,,"47811; 90200; 46900",TÄBY,18776,STENÅSAGRÄND 6  LGH 1001,"Bolaget ska bedriva handel med fordon som bilar och båtar även samlarobjekt såsom bilar och båtar, handel med övrig fast egendom och AV-tekniskutrustning, musikinstrument, musikutrustning, produktion inspelning samt framförande av musik, skivbolags- och förlagsverksamhet, äga och förvalta fast och lös egendom och därmed förenlig verksamhet.",1998-03-24,active,,,,
556300-1857,Automedia i Munkedal Aktiebolag,Automedia i Munkedal Aktiebolag,47820,,47820,MUNKEDAL,45532,MORKULLEVÄGEN 5,Bolaget skall bedriva försäljning av biltillbehör samt därmed likvärdig verksamhet.,1987-08-20,active,,,,
556552-2710,Nova Handel & Produktion AB,Nova Handel & Produktion AB,46420,,"46420; 18122",SKÄNNINGE,59623,BOX 112,"Bolaget skall äga och förvalta fastigheter, bedriva försäljning av profilkläder samt reklambyråverksamhet samt idka egen tryckeri och brodyrverksamhet ävensom idka därmed förenlig verksamhet.",1998-01-28,active,,,,
556545-7065,Matcentrum i Stockholm Aktiebolag,Matcentrum i Stockholm Aktiebolag,47112,,47112,SOLLENTUNA,19252,EDSBERGS TORG 16,Bolaget har till föremål för sin verksamhet att bedriva detaljhandelsrörelse med dagligvaror inom ICA-verksamheten i Sverige och annan därmed förenlig verksamhet.,1997-09-03,active,,,,
556314-5639,Kwoch Power Control Aktiebolag,Kwoch Power Control Aktiebolag,46433,,46433,KUNGSÄNGEN,19639,NÄCKUDDEN 6,"Bolaget skall bedriva försäljning, produktion och utveckling inom mobil-, marin- och dataelektronik samt förvaltning av fast egendom och värdepapper ävensom idka därmed förenlig verksamhet. Samt så som konsult, inom nämnda område och för hyrverk och taxi, be- driva utbildning och uthyrning av tjänster ävensom för vad som ovan angivits idka förenlig verksamhet.",1988-01-29,active,,,,
556307-8863,Malippi Aktiebolag,Malippi Aktiebolag,46860,,46860,ÅKERSBERGA,18432,HANTVERKSVÄGEN 41,Bolaget skall bedriva import och försäljning av emballage för verkstadsindustrin.,1987-10-21,active,,,,
556308-7773,Marine Jet Power AB,Marine Jet Power AB,46649,,"46649; 71200",UPPSALA,75450,HANSELLISGATAN 6,"Bolaget skall bedriva utveckling, tillverkning och försäljning av marinprodukter ävensom idka därmed förenlig verksamhet.",1987-10-14,active,,,,
556505-7428,Villa Försäljarna i Göteborg Aktiebolag,Villa Försäljarna i Göteborg Aktiebolag,46130,,46130,ASKIM,43642,ASKIMS KYRKVÄG 35 B,"Bolaget skall bedriva förvaltning, försäljning, förmedling samt investeringar i fast egendom och därmed förenlig verksamhet. Bolaget skall även handla med aktier och andra värdepapper och därmed förenlig verksamhet.",1995-02-14,active,,,,
556510-4345,Sténs Produkter i Kungsbacka Aktiebolag,Sténs Produkter i Kungsbacka Aktiebolag,47789,,47789,KUNGSBACKA,43447,VALTHORNSVÄGEN 6,"Bolaget skall bedriva försäljning av souvenirer, svenska symboler och artiklar avsedda för turistsektorn samt uthyrning av fjällstugor och därmed förenlig verksamhet.",1995-03-30,active,,,,
556514-6502,Riva Group AB,Riva Group AB,47711,,"47711; 47721",SÖRBERGE,86142,SOLHEMSVÄGEN 4,Bolaget ska bedriva konsultverksamhet inom ekonomiadministration och företagsledning samt därmed förenlig verksamhet.,1995-06-15,active,,,,
556498-6890,Micke & Co Aktiebolag,Micke & Co Aktiebolag,47711,,47711,LÖTTORP,38772,FÖRRÅDSVÄGEN 13,Bolaget skall driva detaljhandel inom konfektionsbranschen ävensom idka därmed förenlig verksamhet.,1994-11-09,active,,,,
556543-4288,Impel AB,Impel AB,46130,,46130,HELSINGBORG,25015,GRAVÖRGATAN 36  BOX 150 02,"Bolaget skall bedriva handels- och agenturrörelse inom byggnads- och verkstadsindustrin jämte därmed förenlig verksamhet. Bolaget skall även äga och förvalta andelar i andra företag, samt bedriva därmed förenlig verksamhet.",1997-09-24,active,,,,
556545-3940,C Ahlqvist Aktiebolag,C Ahlqvist Aktiebolag,47634,,"47634; 73300; 46380",GÖTEBORG,41270,ESBJÖRNS VÄG 6,"Bolaget ska försälja, importera och exportera sport-, fritids och rehabiliteringsprodukter, utföra marknadsundersökningar och lämna rådgivning beträffande ovannämnda produkter och tjänster. Bolaget ska också bedriva turisttjänster, reklam och pr tjänster samt konsultverksamhet inom dessa områden.",1997-09-12,active,,,,
556546-0796,Fly Dressing Aktiebolag,Fly Dressing Aktiebolag,46491,,46491,HABO,56631,KLINGEKÄRRSGATAN 11,Bolaget skall bedriva försäljning av sportfiskeprodukter och därmed förenlig verksamhet.,1997-10-01,active,,,,
556545-4757,Centralhallen i Sveg AB,Centralhallen i Sveg AB,47112,,"47112; 47552",SVEG,84232,LJUSNEGATAN 3,"Bolaget skall bedriva handel med livsmedel, järn, husgeråd, textilier och sybehör, dels att äga och förvalta fastigheter och värdepapper samt därmed förenlig verksamhet.",1997-09-04,active,,,,
556546-6793,LTG Sweden AB,LTG Sweden AB,46649,,46649,HERRLJUNGA,52421,BOX 97,"Aktiebolagets verksamhet skall bedriva produktion, utveckling och försäljning av informationssystem, företrädesvis inom kollektivtrafikområdet, jämte annan därmed förenlig verksamhet.",1997-10-08,active,,,,
556561-9193,NeH Svenska AB,NeH Svenska AB,46420,,"46420; 46499",ÖREBRO,70227,NASTA GÅRD 1,Bolagets verksamhet är handel med textil och presentreklam samt därmed förenlig verksamhet.,1998-11-13,active,,,,
556545-5747,Agenturfirman A.S.K.O.. Ove Asklund AB,Agenturfirman A.S.K.O.. Ove Asklund AB,46649,,"46649; 25991; 33120",GÖTEBORG,41707,RINGÖGATAN 36,"Bolaget skall bedriva import, tillverkning, service och försäljning av köks- och restaurangmaskiner, konsultverksamhet inom köks- och restaurangverksamhet samt i övrigt bedriva därmed förenlig verksamhet.",1997-08-28,active,,,,
556547-5489,Mölnlycke Health Care AB,Mölnlycke Health Care AB,46460,,46460,MÖLNDAL,43121,BOX 6,"Bolaget skall, direkt eller indirekt, bedriva utveckling, tillverkning, bearbetning och försäljning av artiklar för sjukvård och hygien samt av pappers- och plastprodukter för sjukvård och hygien, bedriva konsultverksamhet avseende sådana artiklar och produkter, äga och förvalta fast och lös egendom, ävensom idka därmed förenlig verksamhet.",1997-10-21,active,,,,
556531-0769,Glasteam i Malmö AB,Glasteam i Malmö AB,46440,,46440,MALMÖ,21124,KOSTERÖGATAN 9,Bolaget skall bedriva förädling och försäljning av glasprodukter samt därmed förenlig verksamhet.,1996-04-19,active,,,,
556531-2237,Samma Bensin & Bygg AB,Samma Bensin & Bygg AB,47300,,"47300; 71121; 43999",SIMRISHAMN,27235,Dalagatan 26,"Bolaget skall bedriva handel med bensinstationsprodukter och kioskverksamhet, reparationer av bilar och motorcyklar samt bedriva byggnadsverksamhet och konsultverksamhet inom byggnads- branschen samt idka därmed förenlig verksamhet.",1996-04-25,active,,,,
556313-1977,Sjödells Industri Aktiebolag,Sjödells Industri Aktiebolag,46820,,46820,REFTELE,33375,NORRAVÄGEN 21,"Bolaget skall idka försäljning av plåt- och plastvaror, mekanisk verkstad jämte därmed förenlig verksamhet.",1987-12-03,active,,,,
556308-0448,Boströms Traktor och Maskin i Umeå Aktiebolag,Boströms Traktor och Maskin i Umeå Aktiebolag,46610,,"46610; 33120; 47811",UMEÅ,90422,ALVIKSVÄGEN 1,Bolaget skall bedriva försäljning och utföra service av lantbruksförnödenheter ävensom idka därmed förenlig verksamhet.,1987-10-12,active,,,,
556557-4703,SteCa Fastighet AB,SteCa Fastighet AB,47521,,47521,VIMMERBY,59840,LAGERGATAN 1 A,Bolaget ska bedriva uthyrning av lokaler och därmed förenlig verksamhet.,1998-08-07,active,,,,
556509-2896,Fab Support Aktiebolag,Fab Support Aktiebolag,46502,,"46502; 33200; 46141; 62201",VÄRMDÖ,13952,ÄLVSBYVÄGEN 8,"Bolaget skall bedriva försäljning av material, instrument och utrustning som används för tillverkning av optokomponenter och därmed förenlig verksamhet.",1995-01-31,active,,,,
556507-3805,Handelsbröderna i Tyresö AB,Handelsbröderna i Tyresö AB,47112,,47112,TYRESÖ,13540,ÖSTANGRÄND 2,Bolaget har till föremål för sin verksamhet att som medlem i ICA Förbundet bedriva detaljhandelsrörelse med dagligvaror och annan därmed förenlig verksamhet.,1995-01-11,active,,,,
556509-3191,Wiktor Soldau Aktiebolag,Wiktor Soldau Aktiebolag,46322,,46322,JORDBRO,13650,RÖRVÄGEN 57  LOKAL 27,"Föremål för bolagets verksamhet är att bedriva import och export av saltvattens samt sötvattens fisk, tillverkning och försäljning av dess biprodukter samt därmed förenlig verksamhet.",1995-06-12,active,,,,
556521-7741,Brorssons Fiskförsäljning AB,Brorssons Fiskförsäljning AB,47230,,47230,SÖLVESBORG,29471,VÅNGAVÄGEN 4,"Bolaget skall bedriva butikshandel med fisk, skal- och blötdjur samt grossistverksamhet i anslutning härtill ävensom idka därmed förenlig verksamhet.",1995-07-20,active,,,,
556506-8243,4T Fastigheter AB,4T Fastigheter AB,46641,,"46641; 71122",UDDEVALLA,45155,BRUNNEMYRSVÄGEN 5,"Företaget ska bedriva fastighetsförvaltning samt uthyrning av lokaler, utöver detta ska verksamheten bedriva utveckling av mätinstrument.",1995-02-14,active,,,,
556529-3486,Erikssons Livs i Gränna AB,Erikssons Livs i Gränna AB,47112,,"47112; 68203; 55202; 56110; 79900",GRÄNNA,56331,RÅDMANSGRÄND 4,"Bolagets verksamhet är att som medlem i ICA Förbundet, bedriva detaljhandelrörelse med dagligvaror, samt äga och förvalta fastigheter, bedriva stuguthyrning och matservering samt därmed förenlig verksamhet.",1996-02-13,active,,,,
556543-4353,Albrektson Juvel Aktiebolag,Albrektson Juvel Aktiebolag,46480,,46480,HELSINGBORG,25267,TULLAREGATAN 12  LGH 1601,"Bolaget skall bedriva handel och konsultverksamhet inom guldsmeds- och urbranschen, köp och försäljning av värdepapper, fast och lös egendom ävensom idka annan därmed förenlig verksamhet.",1997-07-01,active,,,,
