orgnr,company_name,legal_name,sni_branch_keyword,current_industry,industries,post_place,zip_code,address,verksamhetsbeskrivning,registration_date,status,email_from_allabolag,homepage_from_allabolag,target_url,allabolag_url
556116-0028,Clamco Invest AB,Clamco Invest AB,71123,,71123,DUVED,83772,LÖVSTA 205,"Bolaget skall ha till föremål för sin verksamhet att äga och förvalta fast och lös egendom, samt bedriva utveckling och tillverkning samt marknadsföra och sälja produkter inom elektronikbranschen företrädesvis för elektronisk inkapsling, bedriva konsult och utbildningsverksamhet inom nämnda områden samt därmed förenlig verksamhet.",1968-03-21,active,,,,
556126-2352,Gisslins Måleri Aktiebolag,Gisslins Måleri Aktiebolag,43330,,43330; 43341,SUNDSVALL,85742,VIKINGAVÄGEN 66,"Bolaget skall utföra golvbeläggningar och måleriarbeten, samt därmed förenlig verksamhet.",1969-05-27,active,,,,
556121-7497,Verner Hansson Åkeri Aktiebolag,Verner Hansson Åkeri Aktiebolag,49410,,49410,FJÄLLBACKA,45743,YLLENE 10,"Bolaget ska utföra gräventreprenad, driva åkerirörelse och bränslehandel, samt beddriva därmed förenlig verksamhet.",1968-12-16,active,,,,
556100-9076,Advokatfirman Ulf Ahlstedt Aktiebolag,Advokatfirman Ulf Ahlstedt Aktiebolag,69101,,69101,GÖTEBORG,41656,SKILLNADSGATAN 24,Bolaget skall uteslutande under förutsättning av medgivande av Sveriges Advokatsamfunds styrelse driva advokatverksamhet.,1965-11-25,active,,,,
556106-9872,Anläggningsbolaget Väst AB,Anläggningsbolaget Väst AB,43120,,43120; 42110; 49410; 33120; 81300,GÖTEBORG,41749,BÄCKTUVEVÄGEN 6,Föremålet för bolagets verksamhet är entreprenadverksamhet inom byggnadsbranschen och därmed förenlig verksamhet.,1966-11-23,active,,,,
556125-2692,Bo Lönn & Partner AB,Bo Lönn & Partner AB,70200,,70200,VÄSTRA FRÖLUNDA,42658,SJÖTUNGEGATAN 3,Bolaget skall bedriva konsultation och rådgivning inom företagsledning och därmed förenlig verksamhet.,1969-04-15,active,,,,
556113-5699,Nybro Transport Aktiebolag,Nybro Transport Aktiebolag,49410,,49410,NYBRO,38245,MADESJÖVÄGEN 15,Bolaget skall bedriva åkerirörelse och travsportverksamhet samt bedriva därmed förenlig verksamhet.,1967-12-04,active,,,,
556149-9491,Nils W. Krantz Åkeri Aktiebolag,Nils W. Krantz Åkeri Aktiebolag,49410,,49410,ÖSTERSUND,83161,VALLMOGÅNGEN 7,Bolaget skall driva åkerirörelse ävensom idka därmed förenlig verksamhet.,1971-08-23,active,,,,
556088-9296,Beischers Gräv- och Schaktmaskiner Aktiebolag,Beischers Gräv- och Schaktmaskiner Aktiebolag,43120,,43120,BORLÄNGE,78437,MJÄLGAVÄGEN 91,"Bolaget skall utföra grävningar, schaktningar och planeringar samt därmed förenlig verksamhet.",1963-09-04,active,,,,
556131-3171,Isgrens Låsverkstad Aktiebolag,Isgrens Låsverkstad Aktiebolag,43240,,43240,TRELLEBORG,23121,BOX 76  HEDVÄGEN 196,Bolaget skall bedriva låsverkstad ävensom idka därmed förenlig verksamhet.,1969-12-04,active,,,,
556095-8620,Clivus Multrum International Aktiebolag,Clivus Multrum International Aktiebolag,71124,,71124,STOCKHOLM,10631,KIVRA: 556095-8620,"Bolaget skall bedriva konsultverksamhet inom elektronik, miljö- och energiteknik, konstruktion och försäljning av reningsanläggningar, handel och försäljning av transportmedel, exploatering av uppfinningar samt därmed förenlig verksamhet.",1964-12-22,active,,,,
556122-9062,Aqua Processer Aktiebolag,Aqua Processer Aktiebolag,42210,,42210,SOLNA,16957,RÅSUNDAVÄGEN 100,"Aktiebolaget skall bedriva muddring, utveckling och försäljning av vattenreningsutrustning samt därmed förenlig verksamhet.",1969-01-23,active,,,,
556108-1315,Elektra i Borås Aktiebolag,Elektra i Borås Aktiebolag,43210,,43210; 46433,BORÅS,50742,KÄLLBÄCKSRYDSGATAN 3 A,"Föremålet för bolagets verksamhet är att bolaget skall bedriva handel med hushållsmaskiner och vitvaror, elartiklar, service och installationer av hushållsmaskiner och vitvaror samt utföra elinstallationer och därmed förenlig verksamhet.",1967-01-23,active,,,,
556101-0306,Brorssons Åkeri Aktiebolag,Brorssons Åkeri Aktiebolag,49410,,49410,RAMSELE,88370,INDUSTRIVÄGEN 4,Bolaget skall driva åkerirörelse samt entreprenadverksamhet inom schakt- och vägbyggnadsbranscherna ävensom idka därmed förenlig verksamhet.,1965-12-01,active,,,,
556145-3985,Isprojekt AB,Isprojekt AB,71124,,71124,SOLNA,16956,EVENEMANGSGATAN 18,Föremålet för bolagets verksamhet är att driva konsulterande verksamhet inom kylbranschen och därmed förenlig verksamhet.,1971-04-01,active,,,,
556144-4844,DSV Haulage AB,DSV Haulage AB,49410,,49410,GÖTEBORG,41297,,"Bolagets verksamhetsföremål är att driva ett transport-, åkeri, speditions, logistikverksamhet och lagringsverksamhet samt produktion och handel med relaterade transport. och logistikverksamhet i Sverige och utomlands. Bolagets verksamhet kan bedrivas både direkt och genom kapitalinvesteringar i andra företag.",1971-02-01,active,,,,
556120-9015,H.K:s Ritkontor Aktiebolag,H.K:s Ritkontor Aktiebolag,71110,,71110,BROMMA,16772,ÅKERSLUNDSGATAN 12,"Bolaget skall bedriva ritningsverksamhet, handel med värdepapper och annan därmed förenlig verksamhet.",1968-11-18,active,,,,
556134-1412,Åkeri Aktiebolaget John Andersson,Åkeri Aktiebolaget John Andersson,49410,,49410,BJÖRKLINGE,74371,SKUTTUNGE-NORRBY 41,"Bolaget skall driva åkerirörelse, lantbruk samt därmed förenlig verksamhet.",1970-03-17,active,,,,
556175-1925,Enhörna Mätpool AB,Enhörna Mätpool AB,71121,,71121,ENHÖRNA,15150,VÄSBY 14,Bolaget skall bedriva konsultativ verksamhet inom berg- och markarbeten.,1973-01-22,active,,,,
556151-0636,Malms Rör och Smides Aktiebolag,Malms Rör och Smides Aktiebolag,43221,,43221,SVEDALA,23391,LYCKÅSVÄGEN 33,"Bolaget skall utföra VVS-installationer, tillahandhålla transporttjänster, bedriva smidesverkstad samt idka annan därmed förenlig verksamhet",1971-09-21,active,,,,
556151-4992,Aktiebolaget Rubus,Aktiebolaget Rubus,71121,,71121,FARSTA,12321,BOX 31,"Bolaget skall bedriva konsultverksamhet inom byggnads-, data- och managementområdet. Bolaget skall också idka handel med värde- papper och därmed förenlig verksamhet.",1971-09-30,active,,,,
556177-5247,Antikgolv AB,Antikgolv AB,41000,,41000; 43999,BORÅS,50454,HASSELBACKSGATAN 19,Föremålet för bolagets verksamhet är golvarbeten och därmed förenlig verksamhet.,1973-03-05,active,,,,
556163-4626,Re Bene Gesta Aktiebolag,Re Bene Gesta Aktiebolag,69201,,69201; 69202,SOLNA,17154,HEMVÄRNSGATAN 15,"Bolaget skall bedriva redovisnings- och revisionsverksamhet, äga och förvalta fastigheter, värdepapper och därmed förenlig verksamhet.",1972-05-02,active,,,,
556114-2968,Aktiebolaget Kindblom Byggservice,Aktiebolaget Kindblom Byggservice,41000,,41000,STRÄNGNÄS,64530,NICANDERGATAN 5,Bolaget ska bedriva tillverkning och service inom byggindustrin och därmed förenlig verksamhet.,1968-01-03,active,,,,
556162-4346,Alviks Buss Aktiebolag,Alviks Buss Aktiebolag,49310,,49310,LULEÅ,97345,HANDELSVÄGEN 2,"Bolaget skall bedriva person- och godsbefodran, ävensom idka därmed förenlig verksamhet.",1972-04-12,active,,,,
556140-6108,Livsmedelshandlarna SSLF AB,Livsmedelshandlarna SSLF AB,70200,,70200,STOCKHOLM,11156,REGERINGSGATAN 60,Bolaget skall tillhandahålla medlemmarna i Livsmedelshandlarna upplysningar företrädesvis i marknadsfrågor samt utöva därmed förenlig verksamhet.,1970-11-02,active,,,,
556120-7407,Weidermans Transport AB,Weidermans Transport AB,49410,,49410,KUMLA,69221,Box 3,"Bolaget skall bedriva åkeriverksamhet, uthyrning av fordon, förvalta värdepapper samt annan därmed förenlig verksamhet.",1968-11-06,active,,,,
556130-2307,Enreduce Energy Control AB,Enreduce Energy Control AB,71124,,71124,UPPSALA,75106,DANMARKSGATAN 30,"Bolagets verksamhet skall vara försäljning och licensiering av en molntjänst för att optimera energibesparing och komfort i fastigheter, dels i bolaget och dels i dotterbolaget och därmed förenlig verksamhet.",1969-11-04,active,,,,
556145-0080,Alrutz Advokatbyrå Aktiebolag,Alrutz Advokatbyrå Aktiebolag,69101,,69101,STOCKHOLM,11135,KUNGSGATAN 42,Bolagets verksamhet är uteslutande att driva advokatverksamhet.,1971-03-22,active,,,,
556124-4731,Wani El Aktiebolag,Wani El Aktiebolag,43210,,43210,ÖREBRO,70227,NASTAGATAN 10 C,"Bolaget skall driva försäljning och service av automatikutrustningar, elektrisk installationsverksamhet, försäljning och installation av värmepumpar, äga och förvalta fastigheter samt handel med värdepapper.",1969-03-18,active,,,,
556161-3224,A Hammar Montage Aktiebolag,A Hammar Montage Aktiebolag,43240,,43240,TOMELILLA,27394,HIMLAGÅRDEN ULLSTORP 10:26,"Bolaget skall bedriva byggnadsverksamhet, samt montage, service och försäljning av inomgårdsmekanik för jordbruk samt därmed förenlig verksamhet.",1972-03-22,active,,,,
556174-6578,El-Montage i Skillingaryd Aktiebolag,El-Montage i Skillingaryd Aktiebolag,43210,,43210,MÅNSARP,56250,VAGGERYDSVÄGEN 25,"Bolaget ska bedriva elektrisk installationsrörelse, ävensom idka annan därmed förenlig verksamhet.",1973-01-08,active,,,,
556175-3244,Nya Konditoriet Tournedos Aktiebolag,Nya Konditoriet Tournedos Aktiebolag,70100,,70100,SJÄLEVAD,89430,MARGARETAVÄGEN 14,Bolaget skall äga och förvalta aktier och andelar i bolag och därmed förenlig verksamhet.,1973-01-23,active,,,,
556171-9096,Per Olof Perssons Åkeri Aktiebolag,Per Olof Perssons Åkeri Aktiebolag,49410,,49410,HALMSTAD,30262,FRÄSAREGATAN 1,Bolaget skall bedriva åkerirörelse och därmed förenlig verksamhet.,1972-11-13,active,,,,
556187-0998,Beso Elektriska Aktiebolag,Beso Elektriska Aktiebolag,43210,,43210,ÅRSTA,12002,BOX 747,"Bolaget skall bedriva elinstallationer och försäljning av elektriska produkter, samt idka därmed förenlig verksamhet.",1974-04-08,active,,,,
556194-9362,Rydaholms Byggnads Aktiebolag,Rydaholms Byggnads Aktiebolag,41000,,41000,RYDAHOLM,33017,DACKEBORG,Bolaget skall driva byggnadsrörelse och därmed förenlig verksamhet.,1977-04-18,active,,,,
556104-3026,Jan Ove Lilja Elektronik Aktiebolag,Jan Ove Lilja Elektronik Aktiebolag,71123,,71123,ENEBYBERG,18249,MARÖVÄGEN 22,"Bolaget skall ägna sig åt konstruktion, produktion och service av elektronisk utrustning samt idka därmed förenlig verksamhet.",1966-06-08,active,,,,
556118-6338,Elcenter i Ljungby Aktiebolag,Elcenter i Ljungby Aktiebolag,43210,,43210,LJUNGBY,34144,KUNGSGATAN 30,Bolaget skall bedriva elektrisk installationsrörelse och därmed förenlig verksamhet.,1968-08-06,active,,,,
556118-7385,Förvaltnings Aktiebolag Bonafide,Förvaltnings Aktiebolag Bonafide,70200,,70200,MALMÖ,21774,BERITTA GURRISGATAN 30,"Bolaget ska bedriva förvaltning av fastigheter, värdepapper och annan lös egendom samt idka därmed förenlig verksamhet.",1968-08-13,active,,,,
556112-8264,von Platen Arkitektbyrå AB,von Platen Arkitektbyrå AB,71110,,71110,HELSINGBORG,25433,NICOLAUS CERVINS GATA 11,"Bolagets verksamhet ska vara att bedriva arkitektverksamhet, köpa, förvalta, försälja samt bebygga fastigheter och därmed förenlig verksamhet.",1967-11-01,active,,,,
556107-5622,Bennesveds Åkeriaktiebolag,Bennesveds Åkeriaktiebolag,49410,,49410,ÄLGHULT,36495,LENHOVDAVÄGEN 42,"Aktiebolaget ska bedriva åkerirörelse samt reparation av tunga fordon, service inom AC och elektronik och därmed förenlig verksamhet.",1966-12-20,active,,,,
556096-1970,Karling & Hellsvik AB,Karling & Hellsvik AB,71110,,71110; 68320,KÄLLBY,53195,BLOMBERG STENHAGSVÄGEN 1,"Aktiebolaget ska bedriva verksamhet inom maskin- och energiteknik, energiproduktion, konsultuppdrag avseende byggnads- och inredningsarkitektur, stadsplanering, formgivning och reklam samt handel med värdepapper och därmed förenliga verksamheter.",1965-01-19,active,,,,
556111-3761,Golvtjänst i Hallsberg Aktiebolag,Golvtjänst i Hallsberg Aktiebolag,43330,,43330,HALLSBERG,69434,LERTAGSGATAN 3,Föremålet för bolagets verksamhet är att utföra golvläggning samt försäljning av tillhörande artiklar.,1967-08-17,active,,,,
556090-9714,Dahlström & Partners Revisionsbyrå AB,Dahlström & Partners Revisionsbyrå AB,69201,,69201; 69202,BROMMA,16850,AROSENIUSVÄGEN 34,"Bolaget skall driva revisionsrörelse, ekonomisk konsultverksamhet i redovisningsfrågor samt utöva därmed förenlig verksamhet.",1964-01-20,active,,,,
556106-9310,Bridgemountain Holding AB,Bridgemountain Holding AB,70200,,70200,DONSÖ,43082,NORDÖVÄGEN 45,"Bolaget skall ha en inriktning på konsulttjänster inom administration, företagsledning, marknadsföring och försäljning av livsmedel samt förvaltning av värdepapper och fastigheter samt därmed förenlig verksamhet.",1966-11-21,active,,,,
556139-3884,Elajo El & Energiteknik AB,Elajo El & Energiteknik AB,43210,,43210; 27120; 71124,OSKARSHAMN,57236,FÖRRÅDSGATAN 6,Bolaget skall driva elektrisk installationsrörelse samt idka därmed förenlig verksamhet.,1970-09-24,active,,,,
556142-9498,Å. Eklunds Bleck- & Plåtslageri Aktiebolag,Å. Eklunds Bleck- & Plåtslageri Aktiebolag,43411,,43411,BOLLNÄS,82130,SÖDRA KYRKVÄGEN 10,Bolaget skall utföra plåtslageriarbeten ävensom idka därmed förenlig verksamhet.,1970-12-22,active,,,,
556123-5101,Harald Janssons Plåtslageri Aktiebolag,Harald Janssons Plåtslageri Aktiebolag,43411,,43411,KUMLA,69293,SKYBERGA 117,Bolaget skall bedriva plåtslagerirörelse ävensom idka därmed förenlig verksamhet.,1969-02-12,active,,,,
556111-0478,Aldato Service Aktiebolag,Aldato Service Aktiebolag,71121,,71121; 43210; 43221; 90200,TUMBA,14734,LÖVHOLMENS GÅRD,"Bolaget skall bedriva byggnadsverksamhet, konsultverksamhet inom bygg, smide, reparationer av fordon, informationsteknologi samt att köpa, sälja och förvalta aktier och värdepapper för eget bruk och därmed förenlig verksamhet.",1967-07-19,active,,,,
556077-5313,Affärsbokföring Aktiebolag,Affärsbokföring Aktiebolag,69201,,69201,ÄLVSJÖ,12544,PRÄSTGÅRDSGRÄND 2,"Bolaget skall ombesörja bokföringar, bokslut, deklarationer, utredningar, taxeringsärenden och förvaltningar ävensom idka därmed förenlig verksamhet.",1961-03-06,active,,,,
556100-1263,Papiren Bokföring AB,Papiren Bokföring AB,43341,,43341; 69201; 68209,ARVIKA,67131,STORGATAN 35,"Bolaget skall sälja konsulttjänster inom fastighetsförvaltning, redovisning och ekonomisk rådgivning. Bolaget skall även handla med och förvalta fastigheter, värdepapper samt därmed förenlig verksamhet.",1965-10-12,active,,,,
556143-5529,Biometrisk Design Aktiebolag,Biometrisk Design Aktiebolag,71121,,71121; 71122,MALUNG,78233,MOBYVÄGEN 126,"Bolaget skall bedriva konsult- och uppdragsverksamhet, produktutveckling och rit-/underhållstjänster inom skyddsmaterial och verkstadsmaskiner, rit-, underhålls- och konstruktions-/bygg= nadstjänster inom byggnadsbranschen, administrativa tjänster och därmed förenlig verksamhet.",1971-01-18,active,,,,
556096-6466,Frestadius Åkeri Aktiebolag,Frestadius Åkeri Aktiebolag,49410,,49410,SOLLEFTEÅ,88130,SKÄRVSTAVÄGEN 25,Bolaget skall bedriva åkerirörelse samt idka därmed förenlig verksamhet.,1965-02-10,active,,,,
556155-2992,Peter & Uffes Golv AB,Peter & Uffes Golv AB,43330,,43330,ALINGSÅS,44195,ÖDENÄS BODASVEDJAN 679,"Bolaget skall bedriva golvläggning, byggnation, anläggning, konsulttjänster inom bygg- och mattläggningsbranschen, monterbyggnation samt idka därmed förenlig verksamhet.",1971-12-14,active,,,,
556158-2155,Företagskonsult Edström och Engström Aktiebolag,Företagskonsult Edström och Engström Aktiebolag,70200,,70200,ÖSTERSUND,83131,FÄRJEMANSGATAN 18 A,"Bolaget skall bedriva ekonomisk rådgivning, internationell affärsrådgivning, företagsförmedling, projektledning, handel med reklamprodukter, äga och förvalta fast och lös egendom såväl värdepapper och därmed förenlig verksamhet.",1972-02-10,active,,,,
556158-2221,Ekonomistyrning Aktiebolag,Ekonomistyrning Aktiebolag,70200,,70200,SÄRÖ,42944,RUNHAMRAVÄGEN 12,"Bolaget skall idka konsultationsverksamhet och administrativ styrning av företag genom konstruktion av system och förutsättningar härför, ävensom idka därmed förenlig verksamhet.",1972-02-10,active,,,,
556149-8279,S-E Zetterholms Åkeri Aktiebolag,S-E Zetterholms Åkeri Aktiebolag,49410,,49410,SÖDERTÄLJE,15155,MÖNSTERSTIGEN 7  BV,Bolaget skall driva åkerirörelse ävensom idka därmed förenlig verksamhet.,1971-08-18,active,,,,
556159-5918,"Perssons maskin,bil& marin Aktiebolag","Perssons maskin,bil& marin Aktiebolag",43120,,43120,ASARUM,37453,SÅNINGSVÄGEN 55,"Aktiebolaget ska utföra gräventreprenader och transporter, handel med fordons- och marintillbehör samt därmed förenlig verksamhet.",1972-03-02,active,,,,
556166-8285,Affes Åkeri Aktiebolag,Affes Åkeri Aktiebolag,49410,,49410,TORSHÄLLA,64436,ÅSVÄGEN 49,Bolaget skall driva transport- och åkerirörelse samt utöva därmed förenlig verksamhet.,1972-07-12,active,,,,
556177-7680,Hans-Erik Johansson i Hagstad Aktiebolag,Hans-Erik Johansson i Hagstad Aktiebolag,71122,,71122,GNOSJÖ,33532,LÄROVERKSGATAN 42,Bolaget skall bedriva utveckling av vissa produkter för verkstadsindustrin och därmed förenlig konsultverksamhet liksom även viss tillverkning av möbler och inredningar.,1973-03-08,active,,,,
556147-6556,Solna Bokföringsbyrå Aktiebolag,Solna Bokföringsbyrå Aktiebolag,69201,,69201,SOLNA,17168,CENTRALVÄGEN 3,Bolaget skall driva redovisningsbyrå och kapitalförvaltning dock ej sådan som kräver tillstånd från Finansinspektionen samt idka därmed förenlig verksamhet.,1971-06-07,active,,,,
556148-3438,Voppa Consulting AB,Voppa Consulting AB,69201,,69201,ÄNGELHOLM,26262,DANIELSLUNDSGATAN 66,"Bolaget skall bedriva konsultverksamhet och utbildning inom ekonomi, ledarskap, organisation, även uthyrning av ekonomipersonal och ävensom idka därmed förenlig verksamhet.",1971-06-28,active,,,,
556130-7439,RetNet Aktiebolag,RetNet Aktiebolag,69201,,69201,NORRKÖPING,60379,ÖRTUGSGATAN 87,"Aktiebolagets verksamhet ska vara att förvalta fastigheter, bedriva handel med värdepapper och fastigheter, konsultativ verksamhet inom ekonomi, fastighetsdrift, mat och dryck, import och handel av sportartiklar, textilier, mat och dryck och därmed förenlig verksamhet.",1969-11-19,active,,,,
556143-3243,Klimatkonstruktioner i Malmö Aktiebolag,Klimatkonstruktioner i Malmö Aktiebolag,71124,,71124,VELLINGE,23538,NÄKTERGALSGATAN 32,"Bolaget skall driva konsultverksamhet inom ventilationsbranschen, ävensom idka därmed förenlig verksamhet.",1971-01-11,active,,,,
556171-0665,Radisson Hospitality Sweden AB,Radisson Hospitality Sweden AB,70100,,70100,STOCKHOLM,10124,BOX 248,"Bolaget skall driva hotell- och restaurangverksamhet, egendomsförvaltning, uthyrning, marknadsföring, konsultverksamhet inom hotell- och restaurangbranschen samt annan därmed förenlig verksamhet.",1972-10-25,active,,,,
556145-2144,Hans Bäcklund Revisionsbyrå Aktiebolag,Hans Bäcklund Revisionsbyrå Aktiebolag,69201,,69201; 69202,HÄGERSTEN,12945,ISKANEGRÄND 4,Bolaget skall driva rörelse med utförande av revisions- och bokföringsuppdrag och därmed förenlig verksamhet.,1971-03-29,active,,,,
556176-3896,WesDyne Sweden AB,WesDyne Sweden AB,71200,,71200,TÄBY,18379,KEMISTVÄGEN 5,"Aktiebolaget ska bedriva teknisk provning och kontroll, tillhandahålla mätteknisk utrustning, erbjuda rådgivning och utbildning, bedriva teknisk utveckling inom verksamhetsområdet samt bedriva annan med tidigare nämnd förenlig verksamhet.",1973-02-13,active,,,,
556171-9211,Säters Golvtjänst Aktiebolag,Säters Golvtjänst Aktiebolag,43330,,43330,SÄTER,78335,KUNGSVÄGEN 31,"Bolaget skall bedriva golvbehandlingsrörelse och handel med mattor och golvbeläggningsmedel, ävensom idka därmed förenlig verksamhet.",1972-11-13,active,,,,
556179-3471,Press Spares & Dies Aktiebolag,Press Spares & Dies Aktiebolag,71122,,71122,BROMMA,16858,GLIAVÄGEN 69 A,"Föremålet för bolagets verksamhet är att bedriva internationell affärsförmedling, bedriva handel och förmedling av maskin- utrustning och konsultationer inom industrimaskinområdet utveckling och exploatering av miljövänligare ytbehandlings- produkter samt därmed förenlig konsultverksamhet.",1973-04-09,active,,,,
556180-6885,Kylinstallationer Rinhammar & Son Aktiebolag,Kylinstallationer Rinhammar & Son Aktiebolag,43223,,43223,BORÅS,50753,MINTGÅNGEN 6,Bolaget skall försälja kylanläggningar samt utföra servicearbeten inom samma bransch.,1973-05-17,active,,,,
556152-7515,R & K Franssons Åkeri och Bygg AB,R & K Franssons Åkeri och Bygg AB,49410,,49410,TRANÅS,57340,LANDÅGATAN 11,Bolaget ska bedriva åkerirörelse och snickeriverksamhet inom byggbranschen samt därmed förenlig verksamhet.,1971-11-01,active,,,,
556180-0524,Gipa Invest AB,Gipa Invest AB,49410,,49410,HÖLLVIKEN,23651,FALSTERBOVÄGEN 110,"Bolaget ska äga och förvalta aktier, andelar och värdepapper samt idka därmed förenlig verksamhet.",1973-04-26,active,,,,
556177-9199,Råda Glasmästeri Aktiebolag,Råda Glasmästeri Aktiebolag,43342,,43342,MÖLNLYCKE,43535,RÖRSVÄNGEN 7,"Bolaget skall driva glasmästeri, ävensom idka därmed förenlig verksamhet.",1973-03-13,active,,,,
556114-9872,Aktiebolaget Franssons Glasmästeri,Aktiebolaget Franssons Glasmästeri,43342,,43342; 47552,DANDERYD,18236,ENEBYBERGSVÄGEN 14,Aktiebolaget ska bedriva glasmästeri och ramaffär ävensom idka därmed förenlig verksamhet.,1968-02-01,active,,,,
556115-0268,Grängesbergs Såg & Entreprenad AB,Grängesbergs Såg & Entreprenad AB,43120,,43120; 16111,GRÄNGESBERG,77290,SANDUDDEN 26,Föremålet för bolagets verksamhet ska vara att bedriva entreprenad inom gräv- och schaktbranschen samt sågning av timmer och därmed förenlig verksamhet.,1968-02-05,active,,,,
556070-9395,A-Konsult AB,A-Konsult AB,71110,,71110,HELSINGBORG,25467,FLORETTGATAN 29 B,Bolagets verksamhet skall vara att bedriva konsulterande arkitekt- och ingenjörsverksamhet och därmed förenlig verksamhet.,1960-02-05,active,,,,
556121-7844,Blekinge Logistik AB,Blekinge Logistik AB,49410,,49410,NYBRO,38245,MADESJÖVÄGEN 13,"Bolaget skall bedriva speditions- och åkeriverksamhet, försäljning av transporttjänster, konsultationer inom transportområdet, uthyrning av fordon samt äga och förvalta fast egendom och värdepapper samt därmed förenlig verksamhet.",1968-12-16,active,,,,
556134-9134,ARK Konsulter AB,ARK Konsulter AB,69201,,69201; 68203,GÖTEBORG,40016,BOX 53262,Bolaget skall bedriva rådgivning inom redovisning och andra ekonomiska frågor samt äga och förvalta värdepapper ävensom idka därmed förenlig verksamhet.,1970-04-15,active,,,,
556107-6794,AB Kronqvists Åkeri,AB Kronqvists Åkeri,49410,,49410; 43120; 08120,LENHOVDA,36442,LÅNGGATAN 40,Bolaget skall utföra transport- och maskingrävningsarbeten samt idka handel med grus jämte därmed förenlig verksamhet.,1966-12-27,active,,,,
556098-0541,Gunnar Andréen Byggkonsult Aktiebolag,Gunnar Andréen Byggkonsult Aktiebolag,71121,,71121,KUNGÄLV,44245,SOLBRÄCKEGATAN 31  2TR,Bolaget skall bedriva konsulterande verksamhet i byggnadsbranschen.,1965-05-13,active,,,,
556107-6257,Aktiebolaget Valbo Transport,Aktiebolaget Valbo Transport,49410,,49410,GÄVLE,80292,KRYDDSTIGEN 25,"Bolaget har till föremål för sin verksamhet att driva åkerirörelse, huvudsakligen avseende befordran av gods med bilar, lagring av varor samt därmed förenlig verksamhet.",1966-12-22,active,,,,
556111-1591,Wenntus AB,Wenntus AB,43320,,43320,TORSLANDA,42340,LANTERNAVÄGEN 5,"Aktiebolaget ska bedriva verksamhet inom byggnations- och snickeriarbeten, fastighetsförvaltning och fastighetsservice samt konsultationer. Vidare ska bolaget äga och förvalta värdepapper samt därtill hötande verksamhet.",1967-08-02,active,,,,
556139-8230,FE Arkitekter Aktiebolag,FE Arkitekter Aktiebolag,71110,,71110,SÖDERHAMN,82640,VÄXELGATAN 11,"Bolaget ska bedriva arkitektrörelse, konsultativ verksamhet inom byggnadsbranschen samt äga och förvalta aktier, värdepapper och fastigheter samt därmed förenlig verksamhet.",1970-10-07,active,,,,
556124-1414,Åke Rådbo Aktiebolag,Åke Rådbo Aktiebolag,49410,,49410,GULLSPÅNG,54791,LINHULT,Bolaget skall bedriva transport och virkeshandel ävensom idka därmed förenlig verksamhet.,1969-03-05,active,,,,
556131-4427,Aversi Holding AB,Aversi Holding AB,49410,,49410,LAHOLM,31291,SNAPPARP 6 A,"Bolaget skall bedriva uthyrning och leasing av fordon och trailers,bedriva handel och förvaltning av värdepapper och fastigheter,bedriva jordbruk samt därmed förenlig verksamhet.",1969-12-09,active,,,,
556146-8645,Trollhättans Bygg & Industritjänst Aktiebolag,Trollhättans Bygg & Industritjänst Aktiebolag,41000,,41000; 68203,GÖTEBORG,40439,BOX 11920  GÖTEBORG KB,Bolaget skall driva byggnadsrörelse samt idka konsulterande verksamhet inom samma bransch och därmed förenlig verksamhet.,1971-05-13,active,,,,
556100-2626,Rosenlunds Åkeri Aktiebolag,Rosenlunds Åkeri Aktiebolag,49410,,49410,JÖNKÖPING,55003,BOX 3020,Bolaget skall bedriva åkerirörelse ävensom idka därmed förenlig verksamhet.,1965-10-20,active,,,,
556127-5529,Arjeplogs Eltjänst Aktiebolag,Arjeplogs Eltjänst Aktiebolag,43210,,43210,ARJEPLOG,93831,DROTTNINGGATAN 13,"Föremålet för bolagetes verksamhet är att bedriva elektriska installationsarbeten, handel med elektriska artiklar, kapitalförvaltning och handel med värdepapper och därmed förenlig verksamhet.",1969-07-09,active,,,,
556153-8967,Breriks Åkeri Aktiebolag,Breriks Åkeri Aktiebolag,49410,,49410,GULLBRANDSTORP,30564,GRANGATAN 20,Bolaget skall bedriva åkerirörelse samt handel med värdepapper.,1971-11-22,active,,,,
556138-8074,Hersby Bygg Aktiebolag,Hersby Bygg Aktiebolag,41000,,41000,LIDINGÖ,18142,RIDDARVÄGEN 9,"Aktiebolaget skall driva entreprenadverksamhet inom bygg- branschen, rekrytering, utbildning och uthyrning av personal. Handel med byggnadsmaterial.Handel med och äga och förvalta fast egendom samt ävensom idka annan därmed förenlig verksamhet.",1970-09-07,active,,,,
556143-9323,O. Hellners Elektriska Aktiebolag,O. Hellners Elektriska Aktiebolag,43210,,43210,KLÖVEDAL,47192,VALSÄNG 321,"Bolaget skall bedriva elinstallationsrörelse samt försäljning av elapparater och elmaterial, ävensom idka därmed förenlig verksamhet.",1971-01-25,active,,,,
556143-5669,Aktiebolaget Spades Trädgårdsanläggningar,Aktiebolaget Spades Trädgårdsanläggningar,43999,,43999; 81300,TRÅNGSUND,14265,MÖRTVIKSVÄGEN 63,Bolaget skall bedriva underhåll och anläggande av parkanläggningar och idka därmed förenlig verksamhet.,1971-01-18,active,,,,
